X,Y,OBJECTID,LOCATION_ID,COUNTY_ID,COUNTY_DESC,MUN_SORT,MUNICIPALITY,ROADNAME,ID_PREFIX,ID_RTE_NO,MP_SUFFIX,ID_MP,BEGIN_SECTION,END_SECTION,STATION_DESC,ROAD_SECTION,RURAL_URBAN,F_SYSTEM,F_SYSTEM_DESC,ROUTEID,ROUTEID_RH,MAIN_LINE,PEAK_HOUR_DIRECTION,NUM_LANES,COUNTED_FACTORED,STMP_SEQ,K_FACTOR,D_FACTOR,NORTH_EAST_SPLIT,SOUTH_WEST_SPLIT,AVMT,LINK,AADT_2010,AADT_2011,AADT_2012,AADT_2013,AADT_2014,AADT_2015,AADT_2016,AADT_2017,AADT_2018,AADT,AAWDT_2010,AAWDT_2011,AAWDT_2012,AAWDT_2013,AAWDT_2014,AAWDT_2015,AAWDT_2016,AAWDT_2017,AAWDT_2018,AAWDT,MOTORCYCLE_AADT,CAR_AADT,LIGHT_TRUCK_AADT,BUS_AADT,SINGLE_UNIT_AADT,COMBINATION_UNIT_AADT,LOC_ERROR,TRUCK_AADT,SUTRUCK_AADT_PCT_TRUCK,CUTRUCK__AADT_PCT_TRUCK,MCYCLE_AADT_PCT_OVERALL,CAR_AADT_PCT_OVERALL,LIGHT_TRUCK_AADT_PCT_OVERALL,BUS_AADT_PCT_OVERALL,SUTRUCK_AADT_PCT_OVERALL,CUTRUCK_AADT_PCT_OVERALL,TRUCK_AADT_PCT_OVERALL,NUM_LANES_ANNO,K_FACTOR_ANNO,D_FACTOR_ANNO,NORTH_EAST_SPLIT_ANNO,SOUTH_WEST_SPLIT_ANNO,AADT_2010_ANNO,AADT_2011_ANNO,AADT_2012_ANNO,AADT_2013_ANNO,AADT_2014_ANNO,AADT_2015_ANNO,AADT_2016_ANNO,AADT_2017_ANNO,AADT_2018_ANNO,AADT_ANNO,AAWDT_2010_ANNO,AAWDT_2011_ANNO,AAWDT_2012_ANNO,AAWDT_2013_ANNO,AAWDT_2014_ANNO,AAWDT_2015_ANNO,AAWDT_2016_ANNO,AAWDT_2017_ANNO,AAWDT_2018_ANNO,AAWDT_ANNO,MOTORCYCLE_AADT_ANNO,CAR_AADT_ANNO,BUS_AADT_ANNO,LIGHT_TRUCK_AADT_ANNO,SINGLE_UNIT_AADT_ANNO,COMBINATION_UNIT_AADT_ANNO,TRUCK_AADT_ANNO
-8436853.3967,4749983.9166,4430,S2014170608,17,Queen Anne's,0,None,Peters Corner Rd,CO,48,  ,0.1,0,4.74,Peters Corner Rd - .10 Mi N Of Md 300,Md 300 To Glanding Rd,Rural,6,Minor Collector,17000CO00048  01NN**************,17000CO00048--1-----,1,South,2,F,0,10.14,51.72,50.7,49.3,0.545,https://maps.roads.maryland.gov/itms_public/?stationid=S2014170608,,,,,270,281,292,303,304,315,,,,,290,301,312,323,324,335,,,,,,,NO ERROR,,,,,,,,,,,2,10.14,51.72,50.7,49.3,N/A,N/A,N/A,N/A,270,281,292,303,304,315,N/A,N/A,N/A,N/A,290,301,312,323,324,335,N/A,N/A,N/A,N/A,N/A,N/A,N/A
-8531698.6148,4759151.8467,4431,S2012241428,24,Baltimore City,999,Baltimore City,Waterview Ave,MU,1630,  ,0.02,0,0.32,Waterview Ave - Between Hollins Ferry Rd & Norfolk St,Mu 1960 Hollns Ferry Rd Md 648-e Annapolis Rd,Urban,4,Minor Arterial,24999MU01630  01EE**************,24999MU01630--1-----,1,West,3,F,0,8.12,52.98,46.89,53.11,0.7289,https://maps.roads.maryland.gov/itms_public/?stationid=S2012241428,,,4880,4891,4882,5013,5114,5245,6240,6241,,,5270,5281,5222,5363,5474,5615,6680,6621,,,,,,,NO ERROR,,,,,,,,,,,3,8.12,52.98,46.89,53.11,N/A,N/A,"4,880","4,891","4,882","5,013","5,114","5,245","6,240","6,241",N/A,N/A,"5,270","5,281","5,222","5,363","5,474","5,615","6,680","6,621",N/A,N/A,N/A,N/A,N/A,N/A,N/A
-8589850.2807,4740321.8603,4432,S2012151325,15,Montgomery,0,None,Ramp 10 Fr Ramp 9 To Shady Grove Rd Nb,RP,370,  ,0.03,0,0.055,Exit 3 Ramp 10 Fr Ramp (fr Is 370 Eb) To Shady Grove Rd Nb,Exit 3  Ramp 10 Ramp (fr Is 370 Eb) To Shady Grove Rd Nb,Urban,1,Interstate,15000RP00370  02SSIS3         10,15000RP00370--100310,2,North,2,F,0,13.65,100,100,0,0.0701,https://maps.roads.maryland.gov/itms_public/?stationid=S2012151325,,,3160,3191,3192,3273,3344,3425,3470,3491,,,3350,3381,3352,3443,3514,3565,3610,3631,,,,,,,NO ERROR,,,,,,,,,,,2,13.65,100,100,0,N/A,N/A,"3,160","3,191","3,192","3,273","3,344","3,425","3,470","3,491",N/A,N/A,"3,350","3,381","3,352","3,443","3,514","3,565","3,610","3,631",N/A,N/A,N/A,N/A,N/A,N/A,N/A
-8561769.0114,4705873.5728,4433,B3218,16,Prince George's,0,None,E Capitol St,MD,214,  ,0.1,0,0.33,Md214-.10 Mi E Of Wash Dc Line,Washington Dc/l To Maryland Park Dr,Urban,3,Principal Arterial Other,16000MD00214  01EE**************,16000MD00214--1-----,1,East,6,C,1,7.85,67.09,44.3,55.7,2.7174,https://maps.roads.maryland.gov/itms_public/?stationid=B3218,25312,23980,23791,23842,21470,22031,23360,23921,23712,22560,27082,25900,25691,25752,22970,23571,25000,25601,25372,23910,,,,,,,NO ERROR,,,,,,,,,,,6,7.85,67.09,44.3,55.7,"25,312","23,980","23,791","23,842","21,470","22,031","23,360","23,921","23,712","22,560","27,082","25,900","25,691","25,752","22,970","23,571","25,000","25,601","25,372","23,910",N/A,N/A,N/A,N/A,N/A,N/A,N/A
-8410716.3649,4631387.4046,4434,B220014,22,Wicomico,0,None,Phillip Morris Dr,CO,774,  ,0.35,0.25,0.81,Phillip Morris Dr-.10 Mi N Of Us50bu,Us 50 To Md 346,Urban,5,Major Collector,22000CO00774  01NN**************,22000CO00774--1-----,1,North,2,F,0,8.92,62.73,52.74,47.26,1.0433,https://maps.roads.maryland.gov/itms_public/?stationid=B220014,4721,4742,4980,4991,4982,4930,5021,5142,5103,5104,5051,5122,5380,5391,5332,5280,5371,5452,5413,5614,7,4085,819,43,87,63,NO ERROR,150,,,0.00137147,0.80035266,0.16046238,0.00842476,0.01704545,0.01234326,0.02938871,2,8.92,62.73,52.74,47.26,"4,721","4,742","4,980","4,991","4,982","4,930","5,021","5,142","5,103","5,104","5,051","5,122","5,380","5,391","5,332","5,280","5,371","5,452","5,413","5,614",7,"4,085",43,819,87,63,150
-8501695.8926,4782580.6771,4435,S2011120698,12,Harford,0,None,Joppa Farm Rd,CO,508,  ,0.27,0,0.34,Joppa Farm Rd -.10 Mile North Of Us 40,Md 7 To Us 40,Urban,5,Major Collector,12000CO00508  01SS**************,12000CO00508--1-----,1,South,2,C,0,9.43,62.77,42.68,57.32,0.4952,https://maps.roads.maryland.gov/itms_public/?stationid=S2011120698,,3630,3601,3612,3603,3704,3775,3875,3845,3990,,3920,3891,3902,3863,3964,4055,4155,4115,4230,,,,,,,NO ERROR,,,,,,,,,,,2,9.43,62.77,42.68,57.32,N/A,"3,630","3,601","3,612","3,603","3,704","3,775","3,875","3,845","3,990",N/A,"3,920","3,891","3,902","3,863","3,964","4,055","4,155","4,115","4,230",N/A,N/A,N/A,N/A,N/A,N/A,N/A
-8527732.9921,4779411.7231,4436,S2012030158,3,Baltimore,0,None,Allegheny Ave,CO,1364,  ,0.71,0.58,0.76,Allegheny Ave - Between Baltimore Ave & Washington Ave,Bosley Ave To Washington Ave,Urban,4,Minor Arterial,03000CO01364  01EE**************,03000CO01364--1-----,1,East,2,F,0,9.12,55.24,53.13,46.87,0.3502,https://maps.roads.maryland.gov/itms_public/?stationid=S2012030158,,,5080,5091,5082,5213,5314,5445,5330,5331,,,5490,5501,5442,5583,5694,5835,5700,5651,,,,,,,NO ERROR,,,,,,,,,,,2,9.12,55.24,53.13,46.87,N/A,N/A,"5,080","5,091","5,082","5,213","5,314","5,445","5,330","5,331",N/A,N/A,"5,490","5,501","5,442","5,583","5,694","5,835","5,700","5,651",N/A,N/A,N/A,N/A,N/A,N/A,N/A
-8550974.4772,4728594.58,4437,B160082,16,Prince George's,0,None,Laurel Bowie Rd,MD,197,  ,10.03,5.76,10.13,Md197-.10 Mi S Of Powder Mill Rd,Racetrack Rd To Powder Mill Rd,Rural,4,Minor Arterial,16000MD00197  01NN**************,16000MD00197--1-----,1,North,3,C,0,9.64,61.69,50.18,49.82,35.458,https://maps.roads.maryland.gov/itms_public/?stationid=B160082,19080,18721,18762,18720,18701,19152,20160,20601,20482,22230,20030,20221,19892,20030,19821,20302,21570,21631,21512,23120,49,19259,2324,64,446,88,NO ERROR,534,,,0.00220423,0.86635178,0.10454341,0.00287899,0.02006298,0.00395861,0.02402159,3,9.64,61.69,50.18,49.82,"19,080","18,721","18,762","18,720","18,701","19,152","20,160","20,601","20,482","22,230","20,030","20,221","19,892","20,030","19,821","20,302","21,570","21,631","21,512","23,120",49,"19,259",64,"2,324",446,88,534
-8656489.1382,4820975.6162,4438,B210039,21,Washington,0,None,Garden View Rd,CO,149,  ,0.93,0,1.13,Garden View Rd-.20 Mi E Of Md58,Maugansville Rd To Md 58,Urban,5,Major Collector,21000CO00149  01WW**************,21000CO00149--1-----,1,West,2,F,0,9.58,60.45,50.47,49.53,1.4114,https://maps.roads.maryland.gov/itms_public/?stationid=B210039,3945,3880,3851,3862,3210,3291,3352,3450,3421,3422,4205,4190,4161,4172,3440,3521,3592,3660,3631,3762,21,2557,704,2,62,76,NO ERROR,138,,,0.00613676,0.74722385,0.20572764,0.00058445,0.01811806,0.02220923,0.04032729,2,9.58,60.45,50.47,49.53,"3,945","3,880","3,851","3,862","3,210","3,291","3,352","3,450","3,421","3,422","4,205","4,190","4,161","4,172","3,440","3,521","3,592","3,660","3,631","3,762",21,"2,557",2,704,62,76,138
-8554286.0704,4706396.8757,4439,S2010160156,16,Prince George's,0,None,Ramp 7 Fr Eb Md 214 To Nb Ramp 2,RP,95,  ,0.02,0,0.04,Exit 15 Ramp 7 Fr Md 214 Eb To Ramp 2 (to Is 95 Nb) ,Exit 15 Ramp 07 Central Ave To Ramp 2 Fr Md 214 Wb To Is 95 Nb,Urban,1,Interstate,16000RP00095  02NNIS15        07,16000RP00095--101507,2,North,1,F,0,33.33,100,100,0,0.0002,https://maps.roads.maryland.gov/itms_public/?stationid=S2010160156,10,11,12,13,14,10,11,12,13,14,10,11,12,13,24,10,11,12,13,24,,,,,,,NO ERROR,,,,,,,,,,,1,33.33,100,100,0,10,11,12,13,14,10,11,12,13,14,10,11,12,13,24,10,11,12,13,24,N/A,N/A,N/A,N/A,N/A,N/A,N/A
-8714095.1911,4824924.2811,4440,S2009210004,21,Washington,0,None,Ramp 2 Fr Is 68 To Ramp 8 (to Is 68 Wb),RP,68,  ,0.03,0,0.063,Exit 75 Ramp 2 Fr Is 68 To Ramp 8 (to Is 68 Wb),Exit 75 Ramp 02 National Freeway To Ramp 8 Fr Ramp 2 (fr Is 68) To Is 68 Wb,Rural,1,Interstate,21000RP00068  02NNIS75        02,21000RP00068--107502,2,West,1,C,0,9.21,100,0,100,0.0168,https://maps.roads.maryland.gov/itms_public/?stationid=S2009210004,411,402,403,404,415,500,531,542,533,730,421,402,403,414,425,500,531,552,533,700,,,,,,,NO ERROR,,,,,,,,,,,1,9.21,100,0,100,411,402,403,404,415,500,531,542,533,730,421,402,403,414,425,500,531,552,533,700,N/A,N/A,N/A,N/A,N/A,N/A,N/A
-8566660.0794,4719549.2824,4441,S2012161093,16,Prince George's,0,None,Adelphi Rd,CO,232,  ,1.63,1.54,2.07,Adelphi Rd - Between Campus Dr & Tulane Dr,Md 193 To Wells Pkwy,Urban,4,Minor Arterial,16000CO00232  01SS**************,16000CO00232--1-----,1,South,6,F,0,7.8,51.24,48.56,51.44,6.0668,https://maps.roads.maryland.gov/itms_public/?stationid=S2012161093,,,29390,29451,29362,30133,30714,31455,31360,31361,,,31740,31811,31422,32243,32864,33665,33560,33241,,,,,,,NO ERROR,,,,,,,,,,,6,7.8,51.24,48.56,51.44,N/A,N/A,"29,390","29,451","29,362","30,133","30,714","31,455","31,360","31,361",N/A,N/A,"31,740","31,811","31,422","32,243","32,864","33,665","33,560","33,241",N/A,N/A,N/A,N/A,N/A,N/A,N/A
-8526420.8057,4762362.8971,4442,S2009240082,24,Baltimore City,999,Baltimore City,Aliceanna St,MU,3041,  ,0.45,0,0.71,Aliceanna St - .01 Mile East Of Broadway,Boston St To S Central Ave,Urban,4,Minor Arterial,24999MU03041  01WW**************,24999MU03041--1-----,1,East,2,C,0,7.36,60.59,50.27,49.73,2.9543,https://maps.roads.maryland.gov/itms_public/?stationid=S2009240082,,,,10760,10731,11012,11000,11261,11162,11400,,,,11620,11481,11782,11770,12051,11942,12080,68,10016,1047,22,163,84,NO ERROR,247,,,0.00596491,0.87859649,0.09184211,0.00192982,0.01429825,0.00736842,0.02166667,2,7.36,60.59,50.27,49.73,N/A,N/A,N/A,"10,760","10,731","11,012","11,000","11,261","11,162","11,400",N/A,N/A,N/A,"11,620","11,481","11,782","11,770","12,051","11,942","12,080",68,"10,016",22,"1,047",163,84,247
-8587660.1924,4724653.122,4443,S2001150170,15,Montgomery,0,None,Ramp 6 Fr Democracy Blvd To Is 270y Sb,RP,270,Y ,0.07,0,0.09,Exit 1 Ramp 6 Fr Democracy Blvd Eb To Is 270y Sb,Exit 1  Ramp 06 Democracy Blvd To Ramp 7 Fr Democracy Blvd Wb To Ramp 6,Urban,1,Interstate,15000RP00270Y 02EEIS1         06,15000RP00270Y-100106,2,South,1,F,0,8.72,100,0,100,0.1118,https://maps.roads.maryland.gov/itms_public/?stationid=S2001150170,2914,2925,2700,2721,2722,2793,2854,3390,3371,3402,3094,3105,2860,2881,2862,2933,3004,3530,3511,3542,,,,,,,NO ERROR,,,,,,,,,,,1,8.72,100,0,100,"2,914","2,925","2,700","2,721","2,722","2,793","2,854","3,390","3,371","3,402","3,094","3,105","2,860","2,881","2,862","2,933","3,004","3,530","3,511","3,542",N/A,N/A,N/A,N/A,N/A,N/A,N/A
-8515033.4386,4613844.8647,4444,B3669,18,St. Mary's,0,None,Great Mills Rd,MD,246,  ,0.5,0,3.35,Md246-.50 Mi E Of Md5,Md 5 To Road End,Urban,4,Minor Arterial,18000MD00246  01EE**************,18000MD00246--1-----,1,West,4,F,0,8.38,65.87,49.11,50.89,22.4387,https://maps.roads.maryland.gov/itms_public/?stationid=B3669,18141,18212,18070,18111,18062,18400,18751,19202,18350,18351,19411,19672,19520,19561,19332,19690,20061,20552,19640,19451,61,13997,3497,55,681,60,NO ERROR,741,,,0.00332407,0.76273773,0.19056182,0.00299711,0.03710969,0.00326958,0.04037927,4,8.38,65.87,49.11,50.89,"18,141","18,212","18,070","18,111","18,062","18,400","18,751","19,202","18,350","18,351","19,411","19,672","19,520","19,561","19,332","19,690","20,061","20,552","19,640","19,451",61,"13,997",55,"3,497",681,60,741
-8765536.4444,4806251.7147,4445,B010014,1,Allegany,0,None,Pittsburgh Plate Glass Rd,CO,518,  ,0.5,0,1.6,Pittsburgh Plate Glass Rd-.50 Mi W Of Md51,Md 51 To Burbridge Rd (ahead),Urban,5,Major Collector,01000CO00518  01WW**************,01000CO00518--1-----,1,West,2,F,0,11.65,67.32,49.38,50.62,1.6364,https://maps.roads.maryland.gov/itms_public/?stationid=B010014,2885,2050,2031,2042,2020,2071,2112,2820,2801,2802,3105,2210,2191,2212,2160,2221,2262,2990,2971,3082,18,1363,492,56,196,677,NO ERROR,873,,,0.00642398,0.48643826,0.17558887,0.01998572,0.06995004,0.24161313,0.31156317,2,11.65,67.32,49.38,50.62,"2,885","2,050","2,031","2,042","2,020","2,071","2,112","2,820","2,801","2,802","3,105","2,210","2,191","2,212","2,160","2,221","2,262","2,990","2,971","3,082",18,"1,363",56,492,196,677,873
-8555312.4511,4790459.5379,4446,S2014030328,3,Baltimore,0,None,Gores Mill Rd,CO,480,  ,0.1,0,0.6,Gores Mill Rd - .10 Mile South Of Md 140,Md 140 To Ivy Mill Rd,Rural,6,Minor Collector,03000CO00480  01SS**************,03000CO00480--1-----,1,North,2,F,0,8.81,54.46,56.72,43.28,0.2595,https://maps.roads.maryland.gov/itms_public/?stationid=S2014030328,,,,,1070,1101,1132,1163,1164,1185,,,,,1130,1171,1212,1233,1234,1265,,,,,,,NO ERROR,,,,,,,,,,,2,8.81,54.46,56.72,43.28,N/A,N/A,N/A,N/A,"1,070","1,101","1,132","1,163","1,164","1,185",N/A,N/A,N/A,N/A,"1,130","1,171","1,212","1,233","1,234","1,265",N/A,N/A,N/A,N/A,N/A,N/A,N/A
-8587229.6747,4734007.9028,4447,S2012150972,15,Montgomery,130,Rockville,Seth Pl                                 ,MU,2720,  ,0.09,0,0.17,Seth Pl - Between Charles St & Park Rd,Charles St To Park Rd,Urban,6,Minor Collector,15130MU02720  01NN**************,15130MU02720--1-----,1,North,2,C,0,9.17,57.58,52.99,47.01,0.0199,https://maps.roads.maryland.gov/itms_public/?stationid=S2012150972,,,310,330,331,342,353,364,365,320,,,340,360,351,372,383,394,395,350,2,247,54,0,14,3,NO ERROR,17,,,0.00625,0.771875,0.16875,0,0.04375,0.009375,0.053125,2,9.17,57.58,52.99,47.01,N/A,N/A,310,330,331,342,353,364,365,320,N/A,N/A,340,360,351,372,383,394,395,350,2,247,0,54,14,3,17
-8566383.6535,4720256.8337,4448,B3161,16,Prince George's,0,None,University Blvd,MD,193,  ,2.52,2.22,3.435,Md193-.30 Mi E Of Adelphi Rd,Adelphi Rd To Metzerott Rd,Urban,3,Principal Arterial Other,16000MD00193  01EE**************,16000MD00193--1-----,1,East,4,F,2,8.43,54.89,51.11,48.89,13.9477,https://maps.roads.maryland.gov/itms_public/?stationid=B3161,30451,30572,30610,30671,30582,31540,32141,32912,31450,31451,32581,33022,33060,33131,32722,33750,34391,35222,33650,33341,18,27152,3168,336,694,83,NO ERROR,777,,,0.00057232,0.86331118,0.10072812,0.01068329,0.02206607,0.00263903,0.0247051,4,8.43,54.89,51.11,48.89,"30,451","30,572","30,610","30,671","30,582","31,540","32,141","32,912","31,450","31,451","32,581","33,022","33,060","33,131","32,722","33,750","34,391","35,222","33,650","33,341",18,"27,152",336,"3,168",694,83,777
-8591222.0467,4734222.8645,4449,S2000150020,15,Montgomery,0,None,Ramp 5 Fr Is 270 Sb To Md 28 Eb,RP,270,  ,0.148,0.14,0.16,Exit 6 Ramp 5 Fr Is 270 Sb To Md 28 Eb,Exit 6  Ramp 05 Ramp 5 Fr Ramp 8 To Md 28 Eb,Urban,1,Interstate,15000RP00270  02EEIS6         05,15000RP00270--100605,2,East,2,F,0,9.05,100,100,0,0.0477,https://maps.roads.maryland.gov/itms_public/?stationid=S2000150020,6134,5870,6000,6051,6052,6203,6334,6495,6480,6531,6504,6220,6360,6411,6362,6513,6654,6765,6740,6791,,,,,,,NO ERROR,,,,,,,,,,,2,9.05,100,100,0,"6,134","5,870","6,000","6,051","6,052","6,203","6,334","6,495","6,480","6,531","6,504","6,220","6,360","6,411","6,362","6,513","6,654","6,765","6,740","6,791",N/A,N/A,N/A,N/A,N/A,N/A,N/A
-8576379.8924,4723476.3939,4450,S2000150172,15,Montgomery,0,None,Ramp 6 Fr Is 495 Eb To Md 97 Sb,RP,495,  ,0.1,0,0.17,Exit 31 Ramp 6 Fr Is 495 Eb To Md 97 Sb,Exit 31 Ramp 06 Capital Beltway To Georgia Ave,Urban,1,Interstate,15000RP00495  02EEIS31        06,15000RP00495--103106,2,South,2,C,0,7.92,100,0,100,0.7657,https://maps.roads.maryland.gov/itms_public/?stationid=S2000150172,11812,11750,11811,11922,11913,12204,12465,11590,11521,12340,12522,12460,12521,12642,12513,12814,13095,12050,11981,12830,,,,,,,NO ERROR,,,,,,,,,,,2,7.92,100,0,100,"11,812","11,750","11,811","11,922","11,913","12,204","12,465","11,590","11,521","12,340","12,522","12,460","12,521","12,642","12,513","12,814","13,095","12,050","11,981","12,830",N/A,N/A,N/A,N/A,N/A,N/A,N/A
-8534939.9235,4692000.9515,4451,S2008020030,2,Anne Arundel,0,None,Ramp 5 Fr Md 4 Sb To Md 258 Eb,RP,4,  ,0.05,0,0.1,Exit 2 Ramp 5 Fr Md 4 Sb To Md 258 Eb,Exit 2  Ramp 05 Fr Md 4 Sb To Md 258 Eb,Urban,3,Principal Arterial Other,02000RP00004  02SSMD2         05,02000RP00004--100205,2,East,1,F,0,14.3,100,100,0,0.1082,https://maps.roads.maryland.gov/itms_public/?stationid=S2008020030,,,,,2730,2801,2862,2933,2924,2965,,,,,2890,2971,3062,3083,3074,3085,,,,,,,NO ERROR,,,,,,,,,,,1,14.3,100,100,0,N/A,N/A,N/A,N/A,"2,730","2,801","2,862","2,933","2,924","2,965",N/A,N/A,N/A,N/A,"2,890","2,971","3,062","3,083","3,074","3,085",N/A,N/A,N/A,N/A,N/A,N/A,N/A
-8414998.5609,4633106.9078,4452,S2017220187,22,Wicomico,133,Salisbury,Emerson Ave,MU,890,  ,0.04,0,0.41,Emerson Ave - .03 Mile North Of W Union Ave,Emerson Ave .03 Mile North Of W Union Ave,Urban,6,Minor Collector,22133MU00890  01NN**************,22133MU00890--1-----,1,South,2,F,0,9.1,64.29,41.17,58.83,0.2158,https://maps.roads.maryland.gov/itms_public/?stationid=S2017220187,,,,,,,,1450,1441,1442,,,,,,,,1540,1531,1592,,,,,,,NO ERROR,,,,,,,,,,,2,9.1,64.29,41.17,58.83,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"1,450","1,441","1,442",N/A,N/A,N/A,N/A,N/A,N/A,N/A,"1,540","1,531","1,592",N/A,N/A,N/A,N/A,N/A,N/A,N/A
-8530052.2856,4770101.052,4453,S2012240290,24,Baltimore City,999,Baltimore City,W 40th St,MU,990,  ,0.34,0,0.41,W 40th St - Between Beech Ave & University Pkwy,Roland Ave To University Pkwy,Urban,4,Minor Arterial,24999MU00990  01EE**************,24999MU00990--1-----,1,East,2,F,0,8.81,54.62,50.93,49.07,1.567,https://maps.roads.maryland.gov/itms_public/?stationid=S2012240290,,,9500,9521,9492,9743,9934,10175,10470,10471,,,10260,10281,10162,10433,10634,10895,11200,11101,,,,,,,NO ERROR,,,,,,,,,,,2,8.81,54.62,50.93,49.07,N/A,N/A,"9,500","9,521","9,492","9,743","9,934","10,175","10,470","10,471",N/A,N/A,"10,260","10,281","10,162","10,433","10,634","10,895","11,200","11,101",N/A,N/A,N/A,N/A,N/A,N/A,N/A
-8451541.4929,4761654.8671,4454,B2647,14,Kent,0,None,Locust Grove Rd,MD,444,  ,0.4,0,4.2,Md444-.10 Mi N Of Morgnec Rd,Md 290 To Md 213,Rural,7,Local,14000MD00444  01NN**************,14000MD00444--1-----,1,South,2,F,1,9.45,55.56,51.18,48.82,0.6055,https://maps.roads.maryland.gov/itms_public/?stationid=B2647,352,353,354,355,350,361,372,383,384,395,372,383,384,385,370,381,402,413,414,425,,,,,,,NO ERROR,,,,,,,,,,,2,9.45,55.56,51.18,48.82,352,353,354,355,350,361,372,383,384,395,372,383,384,385,370,381,402,413,414,425,N/A,N/A,N/A,N/A,N/A,N/A,N/A
-8560289.3929,4722645.2488,4455,B3144,16,Prince George's,0,None,Capital Beltway,IS,95,  ,23.34,23.04,23.84,Is95-.30 Mi N Of Md201,Md 201 To Greenbelt Commuter Station Rd,Urban,1,Interstate,16000IS00095  01NN**************,16000IS00095--1-----,1,South,8,F,1,6.59,52.32,49.63,50.37,62.3569,https://maps.roads.maryland.gov/itms_public/?stationid=B3144,212261,212472,206620,208481,208272,205900,210221,215272,212070,213551,225001,225222,219020,220991,218692,216200,220731,223882,220550,222091,144,171870,24386,3090,5681,8380,NO ERROR,14061,,,0.00067431,0.80481946,0.11419286,0.01446961,0.02660254,0.03924121,0.06584376,8,6.59,52.32,49.63,50.37,"212,261","212,472","206,620","208,481","208,272","205,900","210,221","215,272","212,070","213,551","225,001","225,222","219,020","220,991","218,692","216,200","220,731","223,882","220,550","222,091",144,"171,870","3,090","24,386","5,681","8,380","14,061"
-8533927.1754,4789208.1787,4456,S2014030390,3,Baltimore,0,None,Ramp 4 Fr Is 83 Nb To Md 943 Eb,RP,83,  ,0.17,0,0.3,Exit 18 Ramp 4 Fr Is 83 Nb To Md 943 Eb,Is 83 (northbound) To Warren Rd (northbound),Urban,1,Interstate,03000RP00083  02NNIS18        04,03000RP00083--101804,2,East,2,F,0,8.55,100,100,0,1.5354,https://maps.roads.maryland.gov/itms_public/?stationid=S2014030390,,,,,12410,12711,12982,14000,13921,14022,,,,,13030,13351,13632,14560,14481,14582,,,,,,,NO ERROR,,,,,,,,,,,2,8.55,100,100,0,N/A,N/A,N/A,N/A,"12,410","12,711","12,982","14,000","13,921","14,022",N/A,N/A,N/A,N/A,"13,030","13,351","13,632","14,560","14,481","14,582",N/A,N/A,N/A,N/A,N/A,N/A,N/A
-8499006.8213,4785021.6462,4457,S2011120483,12,Harford,0,None,Ramp 6 Fr Ramp 3 (fr Is 95) To Md 152 Sb,RP,95,  ,0.04,0,0.07,Exit 74 Ramp 6 Fr Ramp 3 (fr Is 95 Eb) To Md 152 Sb,Exit 74 Ramp 06 Ramp 3 (fr Is 95 Eb) To Md 152 Sb,Urban,1,Interstate,12000RP00095  02EEIS74        06,12000RP00095--107406,2,South,1,F,0,8.98,100,0,100,0.1911,https://maps.roads.maryland.gov/itms_public/?stationid=S2011120483,,,7340,7311,7302,7483,7644,7835,7430,7481,,,7340,7381,7302,7483,7644,8155,7730,7781,,,,,,,NO ERROR,,,,,,,,,,,1,8.98,100,0,100,N/A,N/A,"7,340","7,311","7,302","7,483","7,644","7,835","7,430","7,481",N/A,N/A,"7,340","7,381","7,302","7,483","7,644","8,155","7,730","7,781",N/A,N/A,N/A,N/A,N/A,N/A,N/A
-8528286.5364,4764032.5246,4458,S2010240091,24,Baltimore City,0,None,Ramp 6 Fr Is 83 Sb To E Pleasant St,RP,83,  ,0.15,0,0.24,Exit 2 Ramp 6 Fr Is 83 Sb To E Pleasant St,Exit 2  Ramp 06 Is 83 Sb To E Pleasant St,Urban,1,Interstate,24000RP00083  02SSIS2         06,24000RP00083--100206,2,South,1,C,0,13.93,100,0,100,0.5142,https://maps.roads.maryland.gov/itms_public/?stationid=S2010240091,,3260,3281,3312,3313,3394,3475,3565,3545,5870,,3460,3481,3512,3483,3564,3655,3715,3695,6110,,,,,,,NO ERROR,,,,,,,,,,,1,13.93,100,0,100,N/A,"3,260","3,281","3,312","3,313","3,394","3,475","3,565","3,545","5,870",N/A,"3,460","3,481","3,512","3,483","3,564","3,655","3,715","3,695","6,110",N/A,N/A,N/A,N/A,N/A,N/A,N/A
-8650759.5859,4812961.6241,4459,S2011210327,21,Washington,73,Hagerstown,S Cleveland Ave,MU,480,  ,0.1,0,0.25,S Cleveland Ave -.10 Mile North Of S Cannon Ave,Cannon Ave To Antietam St,Urban,5,Major Collector,21073MU00480  01NN**************,21073MU00480--1-----,1,South,2,F,0,8.79,53.75,50.04,49.96,0.3104,https://maps.roads.maryland.gov/itms_public/?stationid=S2011210327,,3090,3071,3082,3073,3154,3215,3430,3401,3402,,3340,3321,3332,3293,3384,3455,3640,3611,3742,,,,,,,NO ERROR,,,,,,,,,,,2,8.79,53.75,50.04,49.96,N/A,"3,090","3,071","3,082","3,073","3,154","3,215","3,430","3,401","3,402",N/A,"3,340","3,321","3,332","3,293","3,384","3,455","3,640","3,611","3,742",N/A,N/A,N/A,N/A,N/A,N/A,N/A
